dataset,model,mean_mse,min_mse,max_mse,std_mse,mean_rmse,std_rmse,mean_r2,std_r2,n_seeds,n_train,n_test,n_features,n_intermediates,n_targets,target_mse_json_mean
household_power_consumption,two_stage_mlp,0.0037411681471561735,0.0032532762695820644,0.00398870684717384,0.0002869451473705318,0.061127527803182556,0.002396218851469858,0.15601994991302487,0.06473269668701878,5,19133,10251,9,3,1,"{""target_global_reactive_power"": 0.0037411681471561735}"
household_power_consumption,ftt_mlp,0.003920541834765391,0.0038276924655000545,0.003976831931790171,7.25819736937481e-05,0.06261207593783333,0.000580712407716997,0.11555454240535215,0.0163739461419556,5,19133,10251,9,3,1,"{""target_global_reactive_power"": 0.003920541834765391}"
hydraulic_systems,oracle_mlp,4.322384827231398,3.0643255443742845,5.54061892816392,1.1759826399033655,1.7691632747650146,0.24706370596366997,0.9820406317710877,0.00451812640469251,5,1411,441,23,44,4,"{""target_cooler_condition"": 6.946122377594452, ""target_hydraulic_accumulator"": 7.033668620676383, ""target_internal_pump_leakage"": 0.008224131083824937, ""target_valve_condition"": 3.3015241795709303}"
hydraulic_systems,prism,6.920078758895462,3.8171562213852974,8.8372680705555,2.1832252466996525,2.0963537216186525,0.3347708683510281,0.9812351703643799,0.0012631884213659195,5,1411,441,23,44,4,"{""target_cooler_condition"": 14.60722724095723, ""target_hydraulic_accumulator"": 11.4033034543417, ""target_internal_pump_leakage"": 0.0063358770255335095, ""target_valve_condition"": 1.6634484632573874}"
hydraulic_systems,xgboost,7.086776884915784,4.3260292818564094,9.627464869525406,2.2362833707023904,2.0879399746843754,0.3751337232689172,0.9769237774228404,0.0016138650475836587,5,1411,441,23,44,4,"{""target_cooler_condition"": 10.889334510812585, ""target_hydraulic_accumulator"": 15.864136062459849, ""target_internal_pump_leakage"": 0.00866346940464314, ""target_valve_condition"": 1.5849734969860565}"
hydraulic_systems,lightgbm,7.6044403930046105,5.228445655855601,10.180356637945158,2.0212786053337486,2.18668636912622,0.24811034582209662,0.9788980171960253,0.0015827584102630153,5,1411,441,23,44,4,"{""target_cooler_condition"": 15.185564411351999, ""target_hydraulic_accumulator"": 13.91352406788871, ""target_internal_pump_leakage"": 0.008304094924499034, ""target_valve_condition"": 1.3103689978532316}"
hydraulic_systems,two_stage_mlp,7.63718665705832,5.181266101942468,9.874206559559385,1.931366903875338,2.1987763404846192,0.2836571972385414,0.9777345180511474,0.0027517054157176653,5,1411,441,23,44,4,"{""target_cooler_condition"": 13.955050493484043, ""target_hydraulic_accumulator"": 14.893664840981376, ""target_internal_pump_leakage"": 0.0070759519527682, ""target_valve_condition"": 1.6929553418150902}"
hydraulic_systems,prism_z_acp_xgboost,8.387123955108725,4.82780711422413,11.20434913862075,2.956965162318155,2.282960632185812,0.5184465957502851,0.9711748201494105,0.0037128588152530767,5,1411,441,23,44,4,"{""target_cooler_condition"": 11.985410599991202, ""target_hydraulic_accumulator"": 18.884714588578987, ""target_internal_pump_leakage"": 0.00953148732664404, ""target_valve_condition"": 2.6688391445380715}"
hydraulic_systems,simple_mlp,8.532498212225494,5.916548929700463,11.489011730612747,2.4298867810032934,2.3259887218475344,0.31142379712666557,0.9759294867515564,0.0017157594805551034,5,1411,441,23,44,4,"{""target_cooler_condition"": 16.967141017155722, ""target_hydraulic_accumulator"": 15.405418344177383, ""target_internal_pump_leakage"": 0.009117624777310606, ""target_valve_condition"": 1.7483158627915572}"
hydraulic_systems,random_forest,9.016363576331461,6.525733312494905,12.486024668356055,2.1994055135258344,2.452596961770511,0.25190689557574747,0.9743068753185161,0.0017742600265823057,5,1411,441,23,44,4,"{""target_cooler_condition"": 19.447894749225878, ""target_hydraulic_accumulator"": 13.912527239557784, ""target_internal_pump_leakage"": 0.010710430710358168, ""target_valve_condition"": 2.6943218858318203}"
hydraulic_systems,prism_z_lightgbm,9.172733989326332,5.42011280415689,14.645499541409071,3.775238774016071,2.4051637920440916,0.5131513992660446,0.9706871037837832,0.0038556432787629426,5,1411,441,23,44,4,"{""target_cooler_condition"": 15.291548087025259, ""target_hydraulic_accumulator"": 18.74299640788609, ""target_internal_pump_leakage"": 0.010002895284115536, ""target_valve_condition"": 2.646388567109868}"
hydraulic_systems,prism_z_acp_lightgbm,9.264759074720178,7.094687371943544,13.525216926222708,2.628282097125993,2.4746077171631233,0.2990571782863798,0.9713584433934471,0.00382756814332256,5,1411,441,23,44,4,"{""target_cooler_condition"": 15.944160310703316, ""target_hydraulic_accumulator"": 18.46393856921164, ""target_internal_pump_leakage"": 0.008684909964276448, ""target_valve_condition"": 2.6422525090014846}"
hydraulic_systems,prism_z_xgboost,9.35752554694727,5.599504251508482,14.915724608785412,3.8905990857305697,2.4108978353612383,0.5494235976245617,0.9697091162590696,0.0036307319829150383,5,1411,441,23,44,4,"{""target_cooler_condition"": 14.691058556016477, ""target_hydraulic_accumulator"": 19.926847822227867, ""target_internal_pump_leakage"": 0.009033826799712466, ""target_valve_condition"": 2.8031619827450327}"
hydraulic_systems,prism_z_acp_random_forest,9.711246784832628,5.832831097076364,12.532534447841424,3.138598303917469,2.526311902912475,0.4884856733349564,0.9627288831379713,0.004557325781195874,5,1411,441,23,44,4,"{""target_cooler_condition"": 13.149579301349785, ""target_hydraulic_accumulator"": 21.384546126532722, ""target_internal_pump_leakage"": 0.015581516543617344, ""target_valve_condition"": 4.295280194904388}"
hydraulic_systems,prism_z_random_forest,10.836876979932091,6.4872521370801035,14.490366985485299,3.0319332672073744,2.7060190288951746,0.39501440272842797,0.962594733344013,0.004417027418203955,5,1411,441,23,44,4,"{""target_cooler_condition"": 17.18177699358955, ""target_hydraulic_accumulator"": 21.946280136024164, ""target_internal_pump_leakage"": 0.013561617284080512, ""target_valve_condition"": 4.205889172830569}"
hydraulic_systems,ftt_mlp,14.329329832124875,11.494672870619643,17.64617364845444,2.3447119076994203,3.2890821409743793,0.27178650036226737,0.9293899369825509,0.008738228688107377,5,1411,441,23,44,4,"{""target_cooler_condition"": 18.96362494694714, ""target_hydraulic_accumulator"": 23.292678590469503, ""target_internal_pump_leakage"": 0.034791196468506466, ""target_valve_condition"": 15.026224594614359}"
hydraulic_systems,cnn_mlp,15.325509546896152,11.883913184349854,19.540725803405493,2.7303818591754605,3.357745502709439,0.2957915220847605,0.9355391019736585,0.0072362170498881835,5,1411,441,23,44,4,"{""target_cooler_condition"": 21.75777486707807, ""target_hydraulic_accumulator"": 27.41886894937345, ""target_internal_pump_leakage"": 0.023579027242049216, ""target_valve_condition"": 12.101815343891037}"
parkinsons_telemonitoring,oracle_mlp,40.95289038716978,22.72227698444135,54.545961742486725,13.53758797421053,6.324038028717041,1.0951217960291357,0.6961965084075927,0.11616978561284143,5,3667,1248,19,1,1,"{""target_total_updrs"": 40.95289038716978}"
parkinsons_telemonitoring,cnn_mlp,144.72704524553194,112.17748812589473,209.89694482403098,37.65246624851699,11.957393704333569,1.4780819687587952,-0.03970867827627408,0.07054279395405173,5,3667,1248,19,1,1,"{""target_total_updrs"": 144.72704524553197}"
parkinsons_telemonitoring,ftt_mlp,170.9681812593257,125.8440758439274,231.05579599522628,47.52268237743348,12.976491709451498,1.7954261937845983,-0.24368111659636038,0.29796096066653194,5,3667,1248,19,1,1,"{""target_total_updrs"": 170.9681812593257}"
parkinsons_telemonitoring,xgboost,171.01102251202616,92.50210925627817,259.3346455111323,65.58349066114359,12.876305606495578,2.5523950615443374,-0.22628859050419808,0.35804762137563106,5,3667,1248,19,1,1,"{""target_total_updrs"": 171.01102251202616}"
parkinsons_telemonitoring,lightgbm,172.0144644971975,117.42016042917926,267.657339499905,61.59475234416278,12.956025446862048,2.2792183740979572,-0.22608700480803962,0.2615134272634606,5,3667,1248,19,1,1,"{""target_total_updrs"": 172.0144644971975}"
parkinsons_telemonitoring,prism,175.65808129344313,113.72652080233911,229.0866787739733,44.19844742634128,13.164886283874512,1.7116696622362215,-0.27272233963012693,0.24785903027428224,5,3667,1248,19,1,1,"{""target_total_updrs"": 175.65808129344313}"
parkinsons_telemonitoring,prism_z_random_forest,183.99471390064454,122.79761586179681,261.1138492321827,52.665089515742444,13.454217252703213,1.9296217303229735,-0.3208294833348153,0.21466278418089518,5,3667,1248,19,1,1,"{""target_total_updrs"": 183.99471390064454}"
parkinsons_telemonitoring,prism_z_xgboost,188.72985298898024,134.02626867694568,265.92699173045764,50.03707084873656,13.644680915145287,1.786244563620218,-0.35644665888236016,0.16412655963073183,5,3667,1248,19,1,1,"{""target_total_updrs"": 188.72985298898024}"
parkinsons_telemonitoring,random_forest,193.3826494358299,123.32638135815112,322.6715850560966,82.19589336741497,13.67168302651917,2.843354677624982,-0.3681773287515723,0.3689605046348112,5,3667,1248,19,1,1,"{""target_total_updrs"": 193.38264943582988}"
parkinsons_telemonitoring,prism_z_acp_random_forest,193.68830034085937,122.56236955600936,270.3452755064978,55.48234518120623,13.799615526967022,2.0183259303040026,-0.3892299065146897,0.23160032897564534,5,3667,1248,19,1,1,"{""target_total_updrs"": 193.68830034085937}"
parkinsons_telemonitoring,prism_z_lightgbm,195.68303219375974,136.67579712349422,278.8048464274622,54.088897693026816,13.885411966018165,1.8968285135059264,-0.40541236072813314,0.19450853009628766,5,3667,1248,19,1,1,"{""target_total_updrs"": 195.68303219375974}"
parkinsons_telemonitoring,prism_z_acp_xgboost,196.5638702772274,133.9838940716669,272.2433726573014,51.75191427236144,13.923327565492269,1.83875629884392,-0.4123721540709283,0.17735790416138747,5,3667,1248,19,1,1,"{""target_total_updrs"": 196.5638702772274}"
parkinsons_telemonitoring,simple_mlp,200.72559612575787,154.0716335713514,266.1445154313733,46.55450769875841,14.092026138305664,1.6356938294909549,-0.45552845001220704,0.21695076152776388,5,3667,1248,19,1,1,"{""target_total_updrs"": 200.72559612575787}"
parkinsons_telemonitoring,prism_z_acp_lightgbm,202.66384691292723,134.85908952230906,279.1259658217432,54.515172666541545,14.131461757426298,1.925368637211218,-0.4567858331569036,0.21508463653371987,5,3667,1248,19,1,1,"{""target_total_updrs"": 202.66384691292723}"
parkinsons_telemonitoring,two_stage_mlp,232.32021769123838,122.11369593534619,352.66406860508505,93.71849228538527,14.983603858947754,3.1248666150262263,-0.6859910964965821,0.7027492382495262,5,3667,1248,19,1,1,"{""target_total_updrs"": 232.32021769123838}"
real_estate_valuation,oracle_mlp,72.59912858653279,42.90976131643765,99.16469264851548,25.440884814903153,8.412760353088379,1.5102118344942055,0.6166056990623474,0.07147082950056838,5,264,83,2,4,1,"{""target_house_price_unit_area"": 72.59912858653279}"
real_estate_valuation,lightgbm,163.10633929790467,133.21883971564017,211.6760580911063,30.85668144480382,12.727670565232794,1.1793755131484829,0.1054332287470174,0.16919746268261646,5,264,83,2,4,1,"{""target_house_price_unit_area"": 163.1063392979047}"
real_estate_valuation,random_forest,163.20963681442117,131.7177985998352,215.37270545827295,31.480072244633412,12.730763915386259,1.192312325441795,0.09823191661121763,0.20921901708128002,5,264,83,2,4,1,"{""target_house_price_unit_area"": 163.20963681442117}"
real_estate_valuation,ftt_mlp,169.09957684903645,125.38795190656644,220.57603372846785,41.80243244716843,12.925570270119767,1.592643259346097,0.08928150132107912,0.1179866677076381,5,264,83,2,4,1,"{""target_house_price_unit_area"": 169.09957684903645}"
real_estate_valuation,cnn_mlp,170.0200873607408,132.23994169646417,204.3402820515689,29.175611803827536,12.99971411444992,1.133313892591273,0.07705374208984218,0.08193777632053852,5,264,83,2,4,1,"{""target_house_price_unit_area"": 170.0200873607408}"
real_estate_valuation,simple_mlp,171.68468128577805,139.1148052995859,213.06247323977823,29.38003928482931,13.064856719970702,1.114787071829426,0.06722110509872434,0.08441652058629925,5,264,83,2,4,1,"{""target_house_price_unit_area"": 171.68468128577805}"
real_estate_valuation,two_stage_mlp,173.73563667329216,151.8334120856971,213.57215513854408,24.964557613393094,13.154909896850587,0.9246501223670229,0.048752355575561526,0.127850137786695,5,264,83,2,4,1,"{""target_house_price_unit_area"": 173.73563667329216}"
real_estate_valuation,xgboost,178.1210400612826,163.34894525885895,224.5347098320045,26.093374583060324,13.319877071116002,0.93669290034193,0.01952900216672252,0.17024193875007643,5,264,83,2,4,1,"{""target_house_price_unit_area"": 178.1210400612826}"
real_estate_valuation,prism,179.89034130521358,143.53780128731523,234.51199875388647,34.20272316742509,13.365990829467773,1.2453064139986638,0.02154124975204466,0.12402205762861399,5,264,83,2,4,1,"{""target_house_price_unit_area"": 179.89034130521358}"
real_estate_valuation,prism_z_xgboost,188.3275683342645,163.4460757344772,215.0230512952023,23.917083297179893,13.700902494172968,0.8752422374902141,-0.04744004148255822,0.25685558524264873,5,264,83,2,4,1,"{""target_house_price_unit_area"": 188.3275683342645}"
real_estate_valuation,prism_z_acp_xgboost,189.09049535226788,164.7729428893611,214.08956785881628,23.425474329913627,13.72993344652102,0.8510456115650692,-0.05437481921261696,0.27244246691277374,5,264,83,2,4,1,"{""target_house_price_unit_area"": 189.09049535226788}"
real_estate_valuation,prism_z_random_forest,193.3340184246178,169.2200778200261,214.3925136259235,18.623596395540794,13.89148927584282,0.6713271592167793,-0.08351761186007534,0.2890326616530731,5,264,83,2,4,1,"{""target_house_price_unit_area"": 193.3340184246178}"
real_estate_valuation,prism_z_acp_random_forest,193.35903712488803,170.57787230405174,211.59400482922294,16.810584904667074,13.89474338747579,0.6073953830556694,-0.08240129705731611,0.2783157091014801,5,264,83,2,4,1,"{""target_house_price_unit_area"": 193.35903712488803}"
real_estate_valuation,prism_z_lightgbm,197.31304705064565,168.41641869824866,233.32461989295828,27.134972152699753,14.020297325049793,0.9645659437327411,-0.09316127442853843,0.2481734687042464,5,264,83,2,4,1,"{""target_house_price_unit_area"": 197.31304705064565}"
real_estate_valuation,prism_z_acp_lightgbm,200.09424583166975,175.0671231561762,238.66225542806055,25.464366346079927,14.123232238074532,0.8863950735154201,-0.11255897481556598,0.2606731722009469,5,264,83,2,4,1,"{""target_house_price_unit_area"": 200.09424583166975}"
student_performance,oracle_mlp,3.3688949592612345,2.5753937079053344,4.217685526346941,0.6826584304246323,1.8277698516845704,0.1875910729958866,0.7783867359161377,0.03372106908258284,5,668,209,58,2,1,"{""target_final_grade"": 3.3688949592612345}"
student_performance,xgboost,9.958146048571136,8.86649138341674,12.435380226751647,1.4329511488986373,3.149561583844586,0.21911149599439583,0.3420464093005636,0.07857192309539135,5,668,209,58,2,1,"{""target_final_grade"": 9.958146048571137}"
student_performance,lightgbm,10.290572756663632,8.90067017315066,12.915950518631309,1.713513368675287,3.1993919911340134,0.26092059072437745,0.3160513003040753,0.13403096539046175,5,668,209,58,2,1,"{""target_final_grade"": 10.29057275666363}"
student_performance,random_forest,10.932813310487559,9.161681343021051,14.41010695822368,2.1482430304417663,3.2944998590747177,0.31441212811417163,0.27596034313827367,0.14130856648162668,5,668,209,58,2,1,"{""target_final_grade"": 10.932813310487557}"
student_performance,two_stage_mlp,11.20917711342687,9.506613151469537,16.43868881931212,2.950549035248896,3.327757406234741,0.41110789136900733,0.2659781813621521,0.13258530356761106,5,668,209,58,2,1,"{""target_final_grade"": 11.20917711342687}"
student_performance,prism,11.223394003563431,9.397604656289559,15.883540179067722,2.6692615265594886,3.3332139015197755,0.3759639116304041,0.26224074363708494,0.13131760053518693,5,668,209,58,2,1,"{""target_final_grade"": 11.223394003563431}"
student_performance,simple_mlp,11.282788308513034,9.319501588910498,15.461733359758512,2.399158014999617,3.3452478885650634,0.3393097268057948,0.2585990190505981,0.10837173919332634,5,668,209,58,2,1,"{""target_final_grade"": 11.282788308513034}"
student_performance,prism_z_random_forest,11.344925897670162,9.232206497530164,15.665306798640279,2.613391346759092,3.35174118674007,0.37208351680171925,0.2573517950431038,0.10450959962448458,5,668,209,58,2,1,"{""target_final_grade"": 11.344925897670162}"
student_performance,prism_z_xgboost,11.440993997965974,9.131491976029356,17.463939199741443,3.464209261348394,3.355362560524623,0.47767154692793035,0.2534215750264278,0.15647457464449538,5,668,209,58,2,1,"{""target_final_grade"": 11.440993997965974}"
student_performance,prism_z_lightgbm,11.50398979451016,9.138975214812742,16.77572800001791,3.0914200893246977,3.369801024190628,0.43074187727970104,0.24773904055313506,0.13654388952408342,5,668,209,58,2,1,"{""target_final_grade"": 11.503989794510158}"
student_performance,prism_z_acp_xgboost,11.869205352633163,9.296948326659654,17.891931669268654,3.482413500737612,3.4190007583148514,0.4738659716571141,0.22073436390259507,0.1817805023136421,5,668,209,58,2,1,"{""target_final_grade"": 11.869205352633163}"
student_performance,prism_z_acp_random_forest,11.90739746111419,9.559577055393632,17.809769272985257,3.3691014526688714,3.4265127989100117,0.4560804479750101,0.2190426929827407,0.16754878193117467,5,668,209,58,2,1,"{""target_final_grade"": 11.90739746111419}"
student_performance,prism_z_acp_lightgbm,12.05696277667283,9.295297875003271,18.44483609357529,3.6841854963802407,3.4438685589435125,0.4958983330698539,0.20906923462595053,0.19120864860842895,5,668,209,58,2,1,"{""target_final_grade"": 12.05696277667283}"
student_performance,cnn_mlp,13.682744934448857,11.913087436076664,18.057050926082795,2.489353977916321,3.687879387913572,0.3207229229628648,0.09992174211016702,0.1045605752266315,5,668,209,58,2,1,"{""target_final_grade"": 13.682744934448857}"
student_performance,ftt_mlp,13.75479255257926,11.666569542299728,19.30237920533671,3.2162153523432515,3.690510498948201,0.41067750384632407,0.09942010307376274,0.12977586030713004,5,668,209,58,2,1,"{""target_final_grade"": 13.75479255257926}"
superconductivity,random_forest,94.33723990952464,85.72300424633139,109.45398968553852,9.289149325730538,9.703646694075108,0.46968173544683495,0.9196066960674395,0.008122256780771516,5,13608,4253,77,81,1,"{""target_critical_temperature"": 94.33723990952464}"
superconductivity,prism_z_lightgbm,95.42254869165836,89.15098631379534,105.42228397616674,6.563508332256321,9.76389627251407,0.3333134246549639,0.9186871033670894,0.005818419780411772,5,13608,4253,77,81,1,"{""target_critical_temperature"": 95.42254869165836}"
superconductivity,prism_z_acp_lightgbm,95.45805087388119,89.76682129852414,105.40432000497155,6.332148791316982,9.766045588003246,0.3209447906640534,0.9186602324181251,0.005573371032543551,5,13608,4253,77,81,1,"{""target_critical_temperature"": 95.4580508738812}"
superconductivity,prism_z_random_forest,95.64400753589759,88.53734451249527,107.79619532494912,7.248293001822191,9.774334378672284,0.3646830641163816,0.9184972983810658,0.00638906712411041,5,13608,4253,77,81,1,"{""target_critical_temperature"": 95.64400753589759}"
superconductivity,prism_z_acp_random_forest,95.67556637746169,88.24999270341188,107.92071659881262,7.334336211253766,9.775814647455558,0.36914488357397107,0.9184706963498653,0.006453565863578562,5,13608,4253,77,81,1,"{""target_critical_temperature"": 95.67556637746168}"
superconductivity,oracle_mlp,100.28235394453623,83.79795604637275,110.59762466326356,10.42937216541883,10.002825164794922,0.5313222504771351,0.9145642638206481,0.008874702937070801,5,13608,4253,77,81,1,"{""target_critical_temperature"": 100.28235394453623}"
superconductivity,prism_z_acp_xgboost,101.62540302040014,93.14494137112506,112.23340800349429,7.255562157099802,10.075850158009073,0.3582014338131789,0.9133978659384262,0.006459790764031373,5,13608,4253,77,81,1,"{""target_critical_temperature"": 101.62540302040014}"
superconductivity,prism_z_xgboost,101.79249805941247,93.21862149379828,112.57064727965167,7.459623960558717,10.083854525625561,0.36806243599654004,0.9132556223110807,0.006624773347573926,5,13608,4253,77,81,1,"{""target_critical_temperature"": 101.79249805941248}"
superconductivity,simple_mlp,104.55192595740573,97.76670718574678,114.99407125413654,6.409279990676969,10.221301460266114,0.3100855038685882,0.9109205961227417,0.005501098554011483,5,13608,4253,77,81,1,"{""target_critical_temperature"": 104.55192595740573}"
superconductivity,two_stage_mlp,105.44066344366911,92.3762350879988,118.56018455722369,9.64709128806004,10.259806060791016,0.47042937650758515,0.9101635575294494,0.008263166964925616,5,13608,4253,77,81,1,"{""target_critical_temperature"": 105.44066344366911}"
superconductivity,prism,110.77790729707576,91.03611107697725,154.72068138333634,25.587181997891374,10.474294853210449,1.1549105079425281,0.9055457830429077,0.022223050580801443,5,13608,4253,77,81,1,"{""target_critical_temperature"": 110.77790729707576}"
superconductivity,lightgbm,111.43622018248588,104.87141925072358,121.32372305985761,6.158928689440023,10.55316738534652,0.28913301295511284,0.9050530421271414,0.005341492799068423,5,13608,4253,77,81,1,"{""target_critical_temperature"": 111.43622018248588}"
superconductivity,ftt_mlp,115.3266215904652,97.8334208076616,131.57357477405426,12.833881772595529,10.725573856522706,0.6007152390503575,0.9017421903488542,0.010971340236897154,5,13608,4253,77,81,1,"{""target_critical_temperature"": 115.3266215904652}"
superconductivity,cnn_mlp,133.79142937982414,116.00432729815473,139.59294615974383,10.012116970106518,11.560000967106552,0.4441382390649197,0.8860203193288644,0.00841072161013373,5,13608,4253,77,81,1,"{""target_critical_temperature"": 133.79142937982414}"
superconductivity,xgboost,138.0542027287397,129.57616180219517,146.0549650890826,6.126317276699994,11.747325767784325,0.26110350986282727,0.8823793265911348,0.005227495136909289,5,13608,4253,77,81,1,"{""target_critical_temperature"": 138.05420272873974}"
wine_quality,prism_z_acp_random_forest,0.44071720962182404,0.4180888114770611,0.4723109841630349,0.021885761201147307,0.6637030204747657,0.01641303729115897,0.4247837139433496,0.026823451715277224,5,4157,1300,10,3,1,"{""target_quality"": 0.44071720962182404}"
wine_quality,prism_z_random_forest,0.4417646166321513,0.41850444234313416,0.4674736164929407,0.020409416134767235,0.664512449757827,0.015322399820309016,0.4235457212977586,0.020890980298142573,5,4157,1300,10,3,1,"{""target_quality"": 0.44176461663215116}"
wine_quality,random_forest,0.4453722538188469,0.4259731928395278,0.47571751430698306,0.021087665467837906,0.6672140280361006,0.015719995653961195,0.41877299858140116,0.023892536211929643,5,4157,1300,10,3,1,"{""target_quality"": 0.4453722538188469}"
wine_quality,prism_z_acp_lightgbm,0.4567302774431692,0.42666762957598026,0.48651994154596034,0.02437536273230185,0.6756252538238675,0.018055256803903512,0.40389485679137727,0.029789365456615063,5,4157,1300,10,3,1,"{""target_quality"": 0.4567302774431692}"
wine_quality,prism_z_lightgbm,0.45932172329527743,0.43426443812242427,0.49896831200698927,0.027587962819073535,0.6774911078012011,0.0202337016379449,0.40058798418561636,0.032602173609673164,5,4157,1300,10,3,1,"{""target_quality"": 0.45932172329527743}"
wine_quality,lightgbm,0.4768139800327784,0.45285804058712553,0.5078102826090265,0.021143098385025434,0.6903825303468933,0.015245565937319424,0.37752463464533953,0.02957150652813143,5,4157,1300,10,3,1,"{""target_quality"": 0.4768139800327784}"
wine_quality,oracle_mlp,0.48142761336241263,0.4573894150955802,0.5119950062763223,0.021102147702378435,0.6937175393104553,0.015148804220940896,0.37181419134140015,0.019731585175252926,5,4157,1300,10,3,1,"{""target_quality"": 0.48142761336241263}"
wine_quality,prism_z_acp_xgboost,0.48302490195674136,0.4674024354466078,0.5147139955367984,0.01986263046986584,0.6948842152124964,0.014178743123700209,0.3695090250436606,0.02543730934232537,5,4157,1300,10,3,1,"{""target_quality"": 0.48302490195674147}"
wine_quality,prism_z_xgboost,0.4859412238732763,0.4665520098834274,0.5234770000653293,0.02365035938767783,0.69693252096383,0.016818334351122368,0.365765293095244,0.02877166284759022,5,4157,1300,10,3,1,"{""target_quality"": 0.4859412238732762}"
wine_quality,xgboost,0.5046848742630636,0.47786135535176966,0.5429132780899336,0.02673506964594292,0.7102141988164082,0.018730525307333747,0.34132332325793785,0.03229319950739337,5,4157,1300,10,3,1,"{""target_quality"": 0.5046848742630636}"
wine_quality,prism,0.5388648641243889,0.5106496201813435,0.5676074704591407,0.02226593077879878,0.7339487791061401,0.01516796678016284,0.2968340635299683,0.021310949003409237,5,4157,1300,10,3,1,"{""target_quality"": 0.5388648641243889}"
wine_quality,two_stage_mlp,0.5454370283261263,0.5142902342140729,0.5733182658534588,0.02247682936754168,0.7384111046791076,0.015250770993057166,0.2882919192314148,0.02012302982425257,5,4157,1300,10,3,1,"{""target_quality"": 0.5454370283261263}"
wine_quality,simple_mlp,0.5502969530573623,0.5217252877264968,0.581207456895072,0.026970311435220277,0.7416425704956054,0.01814010357030563,0.28178391456604,0.03231723099221876,5,4157,1300,10,3,1,"{""target_quality"": 0.5502969530573623}"
wine_quality,cnn_mlp,0.57168124787948,0.5230605182207468,0.6167929500534407,0.03693694136026305,0.7557794242291553,0.02446195493328529,0.25366175854759504,0.04986059331489735,5,4157,1300,10,3,1,"{""target_quality"": 0.57168124787948}"
wine_quality,ftt_mlp,0.5859732479800485,0.5629012257270277,0.6122261999705335,0.018336551613663578,0.7654141525037274,0.011959469420153879,0.23524046027797532,0.018402920381190315,5,4157,1300,10,3,1,"{""target_quality"": 0.5859732479800485}"
