dataset,seed,model,n_rows,n_train,n_val,n_test,n_features,n_intermediates,n_targets,mean_rmse,mean_mae,mean_r2,target_rmse_json,target_r2_json,dropped_all_nan_cols,split_group_col,train_val_group_overlap,train_test_group_overlap,val_test_group_overlap,target_constant_within_group
naval_propulsion,5,prism_z_acp_random_forest,11934,6630,2652,2652,2,12,2,0.011760790746597314,0.010016854336303019,-0.09240019903147989,"{""target_compressor_decay"": 0.01602097120917839, ""target_turbine_decay"": 0.00750061028401624}","{""target_compressor_decay"": -0.184637570390773, ""target_turbine_decay"": -0.00016282767218678273}","intermediate_compressor_inlet_air_pressure,intermediate_compressor_inlet_air_temperature",ID_speed,0,0,0,False
naval_propulsion,5,prism_z_acp_xgboost,11934,6630,2652,2652,2,12,2,0.012007899581348968,0.010173533142765569,-0.12951634166728754,"{""target_compressor_decay"": 0.016515038616794597, ""target_turbine_decay"": 0.00750076054590334}","{""target_compressor_decay"": -0.25882978216074837, ""target_turbine_decay"": -0.00020290117382670836}","intermediate_compressor_inlet_air_pressure,intermediate_compressor_inlet_air_temperature",ID_speed,0,0,0,False
naval_propulsion,5,prism_z_acp_lightgbm,11934,6630,2652,2652,2,12,2,0.012231635082824767,0.010321553708208383,-0.16407485731086113,"{""target_compressor_decay"": 0.016962713859852107, ""target_turbine_decay"": 0.0075005563057974275}","{""target_compressor_decay"": -0.32800128226182523, ""target_turbine_decay"": -0.00014843235989703274}","intermediate_compressor_inlet_air_pressure,intermediate_compressor_inlet_air_temperature",ID_speed,0,0,0,False
naval_propulsion,5,prism_z_random_forest,11934,6630,2652,2652,2,12,2,0.011756941940141024,0.0100140591113325,-0.09183025371391162,"{""target_compressor_decay"": 0.01601328870470415, ""target_turbine_decay"": 0.0075005951755778965}","{""target_compressor_decay"": -0.18350170899662488, ""target_turbine_decay"": -0.00015879843119837034}","intermediate_compressor_inlet_air_pressure,intermediate_compressor_inlet_air_temperature",ID_speed,0,0,0,False
naval_propulsion,5,prism_z_xgboost,11934,6630,2652,2652,2,12,2,0.012013488684713386,0.010178386098604818,-0.1303426053862785,"{""target_compressor_decay"": 0.016526673546757287, ""target_turbine_decay"": 0.007500303822669485}","{""target_compressor_decay"": -0.26060411111283566, ""target_turbine_decay"": -8.109965972136202e-05}","intermediate_compressor_inlet_air_pressure,intermediate_compressor_inlet_air_temperature",ID_speed,0,0,0,False
naval_propulsion,5,prism_z_lightgbm,11934,6630,2652,2652,2,12,2,0.0118591102182617,0.010078336115804474,-0.10701404796031466,"{""target_compressor_decay"": 0.016217874162542764, ""target_turbine_decay"": 0.0075003462739806365}","{""target_compressor_decay"": -0.2139356754197561, ""target_turbine_decay"": -9.242050087321374e-05}","intermediate_compressor_inlet_air_pressure,intermediate_compressor_inlet_air_temperature",ID_speed,0,0,0,False
tennessee_eastman,1,simple_mlp,1499,959,240,300,9,18,5,0.39786094427108765,0.31643930077552795,0.3679874539375305,"{""target_X16"": 0.9241204261779785, ""target_X18"": 0.0360884815454483, ""target_X20"": 0.21090272068977356, ""target_X28"": 0.31576287746429443, ""target_X33"": 0.5024302005767822}","{""target_X16"": 0.24951207637786865, ""target_X18"": 0.2970545291900635, ""target_X20"": 0.3992229700088501, ""target_X28"": 0.9264379739761353, ""target_X33"": -0.03229022026062012}",,,0,0,0,False
tennessee_eastman,1,random_forest,1499,959,240,300,9,18,5,0.3588543705067533,0.28322477809241964,0.5050757511036951,"{""target_X16"": 0.9214141761103684, ""target_X18"": 0.025242234963428544, ""target_X20"": 0.1536320098961623, ""target_X28"": 0.1898688406038657, ""target_X33"": 0.5041145909599413}","{""target_X16"": 0.25390115056090723, ""target_X18"": 0.6560938020982798, ""target_X20"": 0.6812043264912387, ""target_X28"": 0.9734026227874414, ""target_X33"": -0.03922314641939173}",,,0,0,0,False
tennessee_eastman,1,xgboost,1499,959,240,300,9,18,5,0.31664383324702705,0.2523457371469352,0.5731877572984514,"{""target_X16"": 0.8525707859456368, ""target_X18"": 0.021006189915474996, ""target_X20"": 0.11699169923729741, ""target_X28"": 0.08176620417784553, ""target_X33"": 0.5108842869588802}","{""target_X16"": 0.361225625830754, ""target_X18"": 0.7618344358373418, ""target_X20"": 0.8151331283550596, ""target_X28"": 0.9950673637556213, ""target_X33"": -0.06732176728651962}",,,0,0,0,False
tennessee_eastman,1,lightgbm,1499,959,240,300,9,18,5,0.3292154195405058,0.26133173696143686,0.5594900478558956,"{""target_X16"": 0.8871013034772679, ""target_X18"": 0.020063910262372982, ""target_X20"": 0.1181852813449307, ""target_X28"": 0.10272604606487651, ""target_X33"": 0.518000556553081}","{""target_X16"": 0.3084349679452555, ""target_X18"": 0.782722104434782, ""target_X20"": 0.8113417589221243, ""target_X28"": 0.9922143915160998, ""target_X33"": -0.09726298353878349}",,,0,0,0,False
tennessee_eastman,1,cnn_mlp,1499,959,240,300,9,18,5,0.48025769447641464,0.3843710861452367,0.249299624825855,"{""target_X16"": 0.9892335106536208, ""target_X18"": 0.03726618742936784, ""target_X20"": 0.24530813781450952, ""target_X28"": 0.624299881705838, ""target_X33"": 0.505180754778737}","{""target_X16"": 0.1400281596003472, ""target_X18"": 0.2504263338221161, ""target_X20"": 0.18722019244954236, ""target_X28"": 0.7124469880253967, ""target_X33"": -0.043623549768127434}",,,0,0,0,False
tennessee_eastman,1,ftt_mlp,1499,959,240,300,9,18,5,0.48112797433093596,0.39007231012792554,0.26179960145893305,"{""target_X16"": 0.9707258426010128, ""target_X18"": 0.03861027209209904, ""target_X20"": 0.23222089911567023, ""target_X28"": 0.6698517218694725, ""target_X33"": 0.4942311359764251}","{""target_X16"": 0.17190574055142205, ""target_X18"": 0.19538130844733548, ""target_X20"": 0.27163075654778335, ""target_X28"": 0.668953674411011, ""target_X33"": 0.00112652733711327}",,,0,0,0,False
tennessee_eastman,1,two_stage_mlp,1499,959,240,300,9,18,5,0.3973432183265686,0.31868380308151245,0.36077287793159485,"{""target_X16"": 0.9293739199638367, ""target_X18"": 0.035946693271398544, ""target_X20"": 0.2180561125278473, ""target_X28"": 0.3013618588447571, ""target_X33"": 0.5019774436950684}","{""target_X16"": 0.24095499515533447, ""target_X18"": 0.30256736278533936, ""target_X20"": 0.35777747631073, ""target_X28"": 0.9329949021339417, ""target_X33"": -0.03043043613433838}",,,0,0,0,False
tennessee_eastman,1,oracle_mlp,1499,959,240,300,9,18,5,0.2495143860578537,0.19646258652210236,0.6482431888580322,"{""target_X16"": 0.26836949586868286, ""target_X18"": 0.02272808365523815, ""target_X20"": 0.1651761829853058, ""target_X28"": 0.3014794886112213, ""target_X33"": 0.4898187518119812}","{""target_X16"": 0.9367073774337769, ""target_X18"": 0.7211889028549194, ""target_X20"": 0.6314946413040161, ""target_X28"": 0.9329425692558289, ""target_X33"": 0.018882334232330322}",,,0,0,0,False
tennessee_eastman,1,prism,1499,959,240,300,9,18,5,0.39848434925079346,0.31810346245765686,0.3819963335990906,"{""target_X16"": 0.9174509048461914, ""target_X18"": 0.03450243920087814, ""target_X20"": 0.2132474184036255, ""target_X28"": 0.32936984300613403, ""target_X33"": 0.49785125255584717}","{""target_X16"": 0.2603057622909546, ""target_X18"": 0.35748398303985596, ""target_X20"": 0.38579046726226807, ""target_X28"": 0.9199614524841309, ""target_X33"": -0.013560056686401367}",,,0,0,0,False
tennessee_eastman,1,prism_z_acp_random_forest,1499,959,240,300,9,18,5,0.4206425193264467,0.33568550875431535,0.3709256277486811,"{""target_X16"": 0.9095274910218277, ""target_X18"": 0.034784944445674384, ""target_X20"": 0.20798937959193892, ""target_X28"": 0.4483821930345815, ""target_X33"": 0.5025285885382111}","{""target_X16"": 0.2730270494826844, ""target_X18"": 0.34691904221937686, ""target_X20"": 0.4157061526190112, ""target_X28"": 0.8516702962794171, ""target_X33"": -0.032694401857084054}",,,0,0,0,False
tennessee_eastman,1,prism_z_acp_xgboost,1499,959,240,300,9,18,5,0.4028003968663697,0.31989422053062316,0.3526163340616471,"{""target_X16"": 0.9476945146681524, ""target_X18"": 0.03640783150549445, ""target_X20"": 0.21360429078142748, ""target_X28"": 0.3108673312725323, ""target_X33"": 0.5054280161042418}","{""target_X16"": 0.21073412708333017, ""target_X18"": 0.2845586816678657, ""target_X20"": 0.38373296267778556, ""target_X28"": 0.928701304253282, ""target_X33"": -0.04464540537402795}",,,0,0,0,False
tennessee_eastman,1,prism_z_acp_lightgbm,1499,959,240,300,9,18,5,0.4059375254832931,0.321872325807349,0.33571615647220754,"{""target_X16"": 0.9547836200476585, ""target_X18"": 0.037610051237379274, ""target_X20"": 0.215358159810449, ""target_X28"": 0.3132903873561896, ""target_X33"": 0.508645408964789}","{""target_X16"": 0.1988819618556209, ""target_X18"": 0.23652953146105782, ""target_X20"": 0.37357128462958755, ""target_X28"": 0.9275854968781537, ""target_X33"": -0.057987492463382306}",,,0,0,0,False
tennessee_eastman,1,prism_z_random_forest,1499,959,240,300,9,18,5,0.4184508975139516,0.3318521956769171,0.3637788459755025,"{""target_X16"": 0.9149640684078026, ""target_X18"": 0.03555708364154746, ""target_X20"": 0.21103691732551436, ""target_X28"": 0.4300337985367676, ""target_X33"": 0.5006626196581258}","{""target_X16"": 0.2643103108555912, ""target_X18"": 0.31760370613883426, ""target_X20"": 0.39845812794407665, ""target_X28"": 0.8635616067501982, ""target_X33"": -0.02503952181118807}",,,0,0,0,False
tennessee_eastman,1,prism_z_xgboost,1499,959,240,300,9,18,5,0.3975811128450897,0.3161604716247424,0.3625241872556808,"{""target_X16"": 0.9310299059087863, ""target_X18"": 0.035975972230222204, ""target_X20"": 0.2144794370143201, ""target_X28"": 0.30255551070144887, ""target_X33"": 0.5038647383706709}","{""target_X16"": 0.23824756074947118, ""target_X18"": 0.3014307391274522, ""target_X20"": 0.3786728715075064, ""target_X28"": 0.932463033371904, ""target_X33"": -0.03819326847792981}",,,0,0,0,False
tennessee_eastman,1,prism_z_lightgbm,1499,959,240,300,9,18,5,0.4033862258755974,0.3197312281027978,0.34404150265840105,"{""target_X16"": 0.9459728078281923, ""target_X18"": 0.036738632347494984, ""target_X20"": 0.21726455542072642, ""target_X28"": 0.30852455862311245, ""target_X33"": 0.5084305751584611}","{""target_X16"": 0.2135992910503679, ""target_X18"": 0.2714986468479993, ""target_X20"": 0.3624316398499793, ""target_X28"": 0.9297719038500847, ""target_X33"": -0.05709396830642577}",,,0,0,0,False
tennessee_eastman,2,simple_mlp,1499,959,240,300,9,18,5,0.39502134919166565,0.3121598958969116,0.3620566725730896,"{""target_X16"": 0.9418920874595642, ""target_X18"": 0.036506470292806625, ""target_X20"": 0.20876282453536987, ""target_X28"": 0.3275386095046997, ""target_X33"": 0.46040666103363037}","{""target_X16"": 0.2486761212348938, ""target_X18"": 0.2937427759170532, ""target_X20"": 0.3882460594177246, ""target_X28"": 0.921234667301178, ""target_X33"": -0.04161632061004639}",,,0,0,0,False
tennessee_eastman,2,random_forest,1499,959,240,300,9,18,5,0.35194540411352865,0.2744193396632609,0.5020133471485808,"{""target_X16"": 0.9401938771599568, ""target_X18"": 0.024497367669560677, ""target_X20"": 0.14214149546210955, ""target_X28"": 0.17613786883433377, ""target_X33"": 0.4767564114416823}","{""target_X16"": 0.2513828419465767, ""target_X18"": 0.6819744582753203, ""target_X20"": 0.7163961015708403, ""target_X28"": 0.9772219953094098, ""target_X33"": -0.11690866135924316}",,,0,0,0,False
tennessee_eastman,2,xgboost,1499,959,240,300,9,18,5,0.3102058105439554,0.2502962196603328,0.5732728179367993,"{""target_X16"": 0.858661272371964, ""target_X18"": 0.019752555998053527, ""target_X20"": 0.10873306463619416, ""target_X28"": 0.0840594262740399, ""target_X33"": 0.4798227334395256}","{""target_X16"": 0.3755916661478279, ""target_X18"": 0.7932384573849157, ""target_X20"": 0.8340437192459407, ""target_X28"": 0.99481220213105, ""target_X33"": -0.13132195522573786}",,,0,0,0,False
tennessee_eastman,2,lightgbm,1499,959,240,300,9,18,5,0.320598408692009,0.2573894144536826,0.536367675377918,"{""target_X16"": 0.8807679252680298, ""target_X18"": 0.0199407563962388, ""target_X20"": 0.1095591516552101, ""target_X28"": 0.08295826860450588, ""target_X33"": 0.5097659415360605}","{""target_X16"": 0.34302639582115324, ""target_X18"": 0.7892796803662934, ""target_X20"": 0.8315124724912082, ""target_X28"": 0.9949472296216925, ""target_X33"": -0.27692740141075767}",,,0,0,0,False
tennessee_eastman,2,cnn_mlp,1499,959,240,300,9,18,5,0.4403512933412708,0.3466418693114226,0.29461584321788115,"{""target_X16"": 0.9970545334606806, ""target_X18"": 0.03561412905280302, ""target_X20"": 0.2355244042680336, ""target_X28"": 0.46586476303247604, ""target_X33"": 0.46769863689236124}","{""target_X16"": 0.15809562842120095, ""target_X18"": 0.3278475027183857, ""target_X20"": 0.22135004347682974, ""target_X28"": 0.8406581230266084, ""target_X33"": -0.07487208155361902}",,,0,0,0,False
tennessee_eastman,2,ftt_mlp,1499,959,240,300,9,18,5,0.4611631760448958,0.36897088401687933,0.26053952398149904,"{""target_X16"": 0.9952247701782443, ""target_X18"": 0.03931044951221383, ""target_X20"": 0.23083331777192212, ""target_X28"": 0.5792263082009658, ""target_X33"": 0.4612210345611334}","{""target_X16"": 0.16118286613830324, ""target_X18"": 0.1810843321760195, ""target_X20"": 0.2520588578161024, ""target_X28"": 0.7536759811548941, ""target_X33"": -0.04530441737782387}",,,0,0,0,False
tennessee_eastman,2,two_stage_mlp,1499,959,240,300,9,18,5,0.3885049819946289,0.3100261092185974,0.351470947265625,"{""target_X16"": 0.9514254331588745, ""target_X18"": 0.036719948053359985, ""target_X20"": 0.21494249999523163, ""target_X28"": 0.2755941152572632, ""target_X33"": 0.4638430178165436}","{""target_X16"": 0.23339003324508667, ""target_X18"": 0.2854588031768799, ""target_X20"": 0.3514924645423889, ""target_X28"": 0.9442365169525146, ""target_X33"": -0.05722308158874512}",,,0,0,0,False
tennessee_eastman,2,oracle_mlp,1499,959,240,300,9,18,5,0.24569888412952423,0.19604291021823883,0.6257400512695312,"{""target_X16"": 0.27106860280036926, ""target_X18"": 0.02375214919447899, ""target_X20"": 0.15768715739250183, ""target_X28"": 0.3043464422225952, ""target_X33"": 0.471640020608902}","{""target_X16"": 0.9377723336219788, ""target_X18"": 0.7010290622711182, ""target_X20"": 0.6509697437286377, ""target_X28"": 0.9319940805435181, ""target_X33"": -0.09306466579437256}",,,0,0,0,False
tennessee_eastman,2,prism,1499,959,240,300,9,18,5,0.3929489850997925,0.3134448528289795,0.364387571811676,"{""target_X16"": 0.9534603953361511, ""target_X18"": 0.035658203065395355, ""target_X20"": 0.20938396453857422, ""target_X28"": 0.3037164807319641, ""target_X33"": 0.46252596378326416}","{""target_X16"": 0.23010718822479248, ""target_X18"": 0.32618284225463867, ""target_X20"": 0.38460028171539307, ""target_X28"": 0.9322753548622131, ""target_X33"": -0.05122780799865723}",,,0,0,0,False
tennessee_eastman,2,prism_z_acp_random_forest,1499,959,240,300,9,18,5,0.41564663224320064,0.33246264973413175,0.35230390289543434,"{""target_X16"": 0.9462488509984105, ""target_X18"": 0.03542875395715666, ""target_X20"": 0.20918236447831465, ""target_X28"": 0.4205252600146783, ""target_X33"": 0.4668479317674431}","{""target_X16"": 0.24170940432907062, ""target_X18"": 0.33482653369249593, ""target_X20"": 0.3857847838454097, ""target_X28"": 0.8701642235639993, ""target_X33"": -0.07096543095380392}",,,0,0,0,False
tennessee_eastman,2,prism_z_acp_xgboost,1499,959,240,300,9,18,5,0.39856294025942984,0.31675933502563003,0.33543931858251913,"{""target_X16"": 0.9582203880023834, ""target_X18"": 0.036541592214231464, ""target_X20"": 0.21012831997250567, ""target_X28"": 0.30418403756918433, ""target_X33"": 0.48374036353884425}","{""target_X16"": 0.22240089198344426, ""target_X18"": 0.2923832673057175, ""target_X20"": 0.38021706792247156, ""target_X28"": 0.9320666480840978, ""target_X33"": -0.1498712823831354}",,,0,0,0,False
tennessee_eastman,2,prism_z_acp_lightgbm,1499,959,240,300,9,18,5,0.4060462787299265,0.32049531294268174,0.3223707674591042,"{""target_X16"": 0.9740164639913949, ""target_X18"": 0.03558174589278445, ""target_X20"": 0.2153987758847277, ""target_X28"": 0.3130071277358383, ""target_X33"": 0.49222728014488687}","{""target_X16"": 0.19655244145392592, ""target_X18"": 0.32906929455133704, ""target_X20"": 0.3487362621454624, ""target_X28"": 0.928068575985286, ""target_X33"": -0.19057273684049014}",,,0,0,0,False
tennessee_eastman,2,prism_z_random_forest,1499,959,240,300,9,18,5,0.41375074553665014,0.33049575833313893,0.34480666952102834,"{""target_X16"": 0.9394324666554403, ""target_X18"": 0.03638772074625101, ""target_X20"": 0.21249016628695458, ""target_X28"": 0.4144656310503259, ""target_X33"": 0.46597774294427885}","{""target_X16"": 0.2525948774091602, ""target_X18"": 0.2983300679485742, ""target_X20"": 0.3662060218718074, ""target_X28"": 0.8738790452654887, ""target_X33"": -0.06697666488988863}",,,0,0,0,False
tennessee_eastman,2,prism_z_xgboost,1499,959,240,300,9,18,5,0.3959268440655509,0.3148630438117467,0.346682985014799,"{""target_X16"": 0.9493255489123016, ""target_X18"": 0.03521856300817336, ""target_X20"": 0.21192745619002362, ""target_X28"": 0.29944197049433846, ""target_X33"": 0.4837206817229175}","{""target_X16"": 0.23677027234619274, ""target_X18"": 0.3426957746598793, ""target_X20"": 0.36955836567574085, ""target_X28"": 0.9341682276627788, ""target_X33"": -0.1497777152705968}",,,0,0,0,False
tennessee_eastman,2,prism_z_lightgbm,1499,959,240,300,9,18,5,0.4005671732241892,0.3186021951992181,0.3332509761791932,"{""target_X16"": 0.9503421907629491, ""target_X18"": 0.03504191645720404, ""target_X20"": 0.21839326990975141, ""target_X28"": 0.3093555872258227, ""target_X33"": 0.489702901765219}","{""target_X16"": 0.23513469694255296, ""target_X18"": 0.3492729501802091, ""target_X20"": 0.33050253418827436, ""target_X28"": 0.9297370901315531, ""target_X33"": -0.1783923905466236}",,,0,0,0,False
tennessee_eastman,3,simple_mlp,1499,959,240,300,9,18,5,0.39530685544013977,0.3111334443092346,0.3187268376350403,"{""target_X16"": 0.9398311376571655, ""target_X18"": 0.03887072578072548, ""target_X20"": 0.22284860908985138, ""target_X28"": 0.29990121722221375, ""target_X33"": 0.47508248686790466}","{""target_X16"": 0.18122601509094238, ""target_X18"": 0.17267626523971558, ""target_X20"": 0.4066011309623718, ""target_X28"": 0.9317010045051575, ""target_X33"": -0.09857022762298584}",,,0,0,0,False
tennessee_eastman,3,random_forest,1499,959,240,300,9,18,5,0.35436563457216,0.27968129714010453,0.47819098306725155,"{""target_X16"": 0.955674325227849, ""target_X18"": 0.02652526781206812, ""target_X20"": 0.16493834782387554, ""target_X28"": 0.16431410205002353, ""target_X33"": 0.46037612994698374}","{""target_X16"": 0.15338842195673807, ""target_X18"": 0.6147437039316008, ""target_X20"": 0.6749350571180566, ""target_X28"": 0.9794974629567548, ""target_X33"": -0.03160973062689232}",,,0,0,0,False
tennessee_eastman,3,xgboost,1499,959,240,300,9,18,5,0.31178048293799215,0.2465997708369913,0.5677949871624998,"{""target_X16"": 0.8552925593973321, ""target_X18"": 0.019359162483263418, ""target_X20"": 0.11632645390473134, ""target_X28"": 0.0904166505065371, ""target_X33"": 0.47750758839809687}","{""target_X16"": 0.32189998476346904, ""target_X18"": 0.794787732160865, ""target_X20"": 0.8383097496369479, ""target_X28"": 0.9937919563960738, ""target_X33"": -0.10981448714485653}",,,0,0,0,False
tennessee_eastman,3,lightgbm,1499,959,240,300,9,18,5,0.3300697092505841,0.2622290769047918,0.5339995099177812,"{""target_X16"": 0.8919565540758975, ""target_X18"": 0.01936349298385137, ""target_X20"": 0.11357573009633219, ""target_X28"": 0.12453418779095035, ""target_X33"": 0.5009185813058891}","{""target_X16"": 0.26251741654794325, ""target_X18"": 0.7946959129778873, ""target_X20"": 0.8458661844182552, ""target_X28"": 0.9882229880723664, ""target_X33"": -0.22130495242754633}",,,0,0,0,False
tennessee_eastman,3,cnn_mlp,1499,959,240,300,9,18,5,0.44922313345354964,0.35464912618408856,0.23487991791947085,"{""target_X16"": 0.991143697243745, ""target_X18"": 0.03903501783544559, ""target_X20"": 0.2646937118259332, ""target_X28"": 0.48322130541872166, ""target_X33"": 0.4680219349439028}","{""target_X16"": 0.0893791004529585, ""target_X18"": 0.16566789730899467, ""target_X20"": 0.1628291397479914, ""target_X28"": 0.8226831211820458, ""target_X33"": -0.066159669094636}",,,0,0,0,False
tennessee_eastman,3,ftt_mlp,1499,959,240,300,9,18,5,0.484381402415769,0.3890384553184757,0.20585511121561623,"{""target_X16"": 1.0017536447402944, ""target_X18"": 0.04069917536769837, ""target_X20"": 0.2537992694860977, ""target_X28"": 0.6663948589654604, ""target_X33"": 0.4592600635192944}","{""target_X16"": 0.06977880901132383, ""target_X18"": 0.0930122746209886, ""target_X20"": 0.23032462771759565, ""target_X28"": 0.6627738801463348, ""target_X33"": -0.026614035418161652}",,,0,0,0,False
tennessee_eastman,3,two_stage_mlp,1499,959,240,300,9,18,5,0.3948752284049988,0.3136689066886902,0.3332168757915497,"{""target_X16"": 0.9519987106323242, ""target_X18"": 0.03710584715008736, ""target_X20"": 0.23259687423706055, ""target_X28"": 0.29305168986320496, ""target_X33"": 0.4596230685710907}","{""target_X16"": 0.15988826751708984, ""target_X18"": 0.24609804153442383, ""target_X20"": 0.3535504937171936, ""target_X28"": 0.9347851872444153, ""target_X33"": -0.028237581253051758}",,,0,0,0,False
tennessee_eastman,3,oracle_mlp,1499,959,240,300,9,18,5,0.2543303966522217,0.2012920379638672,0.6377742886543274,"{""target_X16"": 0.3073437809944153, ""target_X18"": 0.02420709654688835, ""target_X20"": 0.17160369455814362, ""target_X28"": 0.32154524326324463, ""target_X33"": 0.44695210456848145}","{""target_X16"": 0.9124385118484497, ""target_X18"": 0.6791399717330933, ""target_X20"": 0.6481317281723022, ""target_X28"": 0.9214869141578674, ""target_X33"": 0.02767425775527954}",,,0,0,0,False
tennessee_eastman,3,prism,1499,959,240,300,9,18,5,0.3957274854183197,0.3114274740219116,0.31662601232528687,"{""target_X16"": 0.9417344331741333, ""target_X18"": 0.0379210002720356, ""target_X20"": 0.22730791568756104, ""target_X28"": 0.29073721170425415, ""target_X33"": 0.48093700408935547}","{""target_X16"": 0.17790645360946655, ""target_X18"": 0.2126101851463318, ""target_X20"": 0.3826151490211487, ""target_X28"": 0.9358112215995789, ""target_X33"": -0.12581288814544678}",,,0,0,0,False
tennessee_eastman,3,prism_z_acp_random_forest,1499,959,240,300,9,18,5,0.42089446807753317,0.3337708661168019,0.3261934441592401,"{""target_X16"": 0.9421055588823897, ""target_X18"": 0.03634087209100985, ""target_X20"": 0.22525694611307767, ""target_X28"": 0.4305758987838094, ""target_X33"": 0.47019306451737947}","{""target_X16"": 0.17725832028765542, ""target_X18"": 0.27686250543848134, ""target_X20"": 0.3937060440411777, ""target_X28"": 0.859214682943491, ""target_X33"": -0.07607433191460489}",,,0,0,0,False
tennessee_eastman,3,prism_z_acp_xgboost,1499,959,240,300,9,18,5,0.4081794225866844,0.320843936889872,0.2877906916527808,"{""target_X16"": 0.994672090335316, ""target_X18"": 0.038036099154705225, ""target_X20"": 0.2309587062015292, ""target_X28"": 0.2911532662359448, ""target_X33"": 0.4860769510059264}","{""target_X16"": 0.08288408350743115, ""target_X18"": 0.2078231773031165, ""target_X20"": 0.36262425731996395, ""target_X28"": 0.9356273685689693, ""target_X33"": -0.15000542843557674}",,,0,0,0,False
tennessee_eastman,3,prism_z_acp_lightgbm,1499,959,240,300,9,18,5,0.41088813932068946,0.3221423117720803,0.28113261332379913,"{""target_X16"": 0.9879144932384331, ""target_X18"": 0.037614981126633536, ""target_X20"": 0.22730650212106518, ""target_X28"": 0.2989774220411569, ""target_X33"": 0.5026272980761587}","{""target_X16"": 0.0953031463256453, ""target_X18"": 0.22526730101755033, ""target_X20"": 0.38262281979208745, ""target_X28"": 0.9321211125883695, ""target_X33"": -0.22965131310465714}",,,0,0,0,False
tennessee_eastman,3,prism_z_random_forest,1499,959,240,300,9,18,5,0.41325784914052266,0.3292072937911402,0.33145808606360766,"{""target_X16"": 0.9381367434069694, ""target_X18"": 0.03680208775911033, ""target_X20"": 0.22572298345154207, ""target_X28"": 0.4000784424674324, ""target_X33"": 0.46554898861755895}","{""target_X16"": 0.18417565981858475, ""target_X18"": 0.25839080940694337, ""target_X20"": 0.3911947082698354, ""target_X28"": 0.8784518841187026, ""target_X33"": -0.05492263129602781}",,,0,0,0,False
tennessee_eastman,3,prism_z_xgboost,1499,959,240,300,9,18,5,0.40348589739632745,0.31615597915973315,0.29433309707284405,"{""target_X16"": 0.9698170039701596, ""target_X18"": 0.03755653451434856, ""target_X20"": 0.22669802205174489, ""target_X28"": 0.2851027733552599, ""target_X33"": 0.49825515309012397}","{""target_X16"": 0.12814561710374428, ""target_X18"": 0.22767300861762674, ""target_X20"": 0.3859237275863847, ""target_X28"": 0.9382750405164184, ""target_X33"": -0.20835190845995388}",,,0,0,0,False
tennessee_eastman,3,prism_z_lightgbm,1499,959,240,300,9,18,5,0.4029502697970443,0.3170922985408385,0.30077478835914123,"{""target_X16"": 0.9568943533192831, ""target_X18"": 0.036709928736029664, ""target_X20"": 0.22852070243063224, ""target_X28"": 0.2918119147210413, ""target_X33"": 0.5008144497782351}","{""target_X16"": 0.15122544827043072, ""target_X18"": 0.2621004034750968, ""target_X20"": 0.37600953180380614, ""target_X28"": 0.935335790911104, ""target_X33"": -0.2207972326647314}",,,0,0,0,False
tennessee_eastman,4,simple_mlp,1499,959,240,300,9,18,5,0.3940857946872711,0.3154841363430023,0.2924509644508362,"{""target_X16"": 0.9240701198577881, ""target_X18"": 0.038088083267211914, ""target_X20"": 0.23413389921188354, ""target_X28"": 0.31032538414001465, ""target_X33"": 0.4638114273548126}","{""target_X16"": 0.20219886302947998, ""target_X18"": 0.21455591917037964, ""target_X20"": 0.24255555868148804, ""target_X28"": 0.922123908996582, ""target_X33"": -0.11917948722839355}",,,0,0,0,False
tennessee_eastman,4,random_forest,1499,959,240,300,9,18,5,0.3451902237743229,0.278183965305265,0.4968489363427862,"{""target_X16"": 0.9051802193291875, ""target_X18"": 0.025941466285302563, ""target_X20"": 0.1527819609675427, ""target_X28"": 0.19664880300996135, ""target_X33"": 0.4453986692796207}","{""target_X16"": 0.23448291246413866, ""target_X18"": 0.6356439039508304, ""target_X20"": 0.6774728260022354, ""target_X28"": 0.9687282452166461, ""target_X33"": -0.0320832059199192}",,,0,0,0,False
tennessee_eastman,4,xgboost,1499,959,240,300,9,18,5,0.3073402912565045,0.24957469242588176,0.5571665603973317,"{""target_X16"": 0.8489753286919968, ""target_X18"": 0.019439129412996754, ""target_X20"": 0.11779509555682431, ""target_X28"": 0.08260602264297597, ""target_X33"": 0.4678858799777291}","{""target_X16"": 0.3265971980190463, ""target_X18"": 0.7954070699115264, ""target_X20"": 0.8082759612353616, ""target_X28"": 0.9944818555932101, ""target_X33"": -0.13892928277248617}",,,0,0,0,False
tennessee_eastman,4,lightgbm,1499,959,240,300,9,18,5,0.32242660696296593,0.26219573066959273,0.5272218755869439,"{""target_X16"": 0.8733160248981992, ""target_X18"": 0.019684476895634455, ""target_X20"": 0.11142712152708156, ""target_X28"": 0.11574654134480482, ""target_X33"": 0.49195887014910966}","{""target_X16"": 0.28742982926132377, ""target_X18"": 0.7902100128349849, ""target_X20"": 0.8284447651545419, ""target_X28"": 0.989166078544439, ""target_X33"": -0.25914130786057066}",,,0,0,0,False
